"ensembl_gene_id","external_gene_name","cjacchus_homolog_ensembl_gene","cjacchus_homolog_associated_gene_name","cjacchus_homolog_orthology_type","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmulatta_homolog_ensembl_gene","mmulatta_homolog_associated_gene_name","mmulatta_homolog_orthology_type"
"ENSG00000132932","ATP8A2","ENSCJAG00000019263","ATP8A2","ortholog_one2one","ENSMUSG00000021983","Atp8a2","ortholog_one2one","ENSMMUG00000008520","ATP8A2","ortholog_one2one"
"ENSG00000132938","MTUS2","ENSCJAG00000019500","MTUS2","ortholog_one2one","ENSMUSG00000029651","Mtus2","ortholog_one2one","ENSMMUG00000008658","MTUS2","ortholog_one2one"
"ENSG00000132950","ZMYM5","ENSCJAG00000004584","ZMYM5","ortholog_one2one","ENSMUSG00000040123","Zmym5","ortholog_one2one","ENSMMUG00000001920","ZMYM5","ortholog_one2one"
"ENSG00000132952","USPL1","ENSCJAG00000021616","USPL1","ortholog_one2one","ENSMUSG00000041264","Uspl1","ortholog_one2one","ENSMMUG00000007597","USPL1","ortholog_one2one"
"ENSG00000132953","XPO4","ENSCJAG00000004899","XPO4","ortholog_one2one","ENSMUSG00000021952","Xpo4","ortholog_one2one","ENSMMUG00000013371","XPO4","ortholog_one2one"
"ENSG00000132963","POMP","ENSCJAG00000019473","POMP","ortholog_one2one","ENSMUSG00000029649","Pomp","ortholog_one2one","ENSMMUG00000058998","POMP","ortholog_one2one"
"ENSG00000132964","CDK8","ENSCJAG00000019296","CDK8","ortholog_one2one","ENSMUSG00000029635","Cdk8","ortholog_one2one","ENSMMUG00000014841","CDK8","ortholog_one2one"
"ENSG00000132970","WASF3","ENSCJAG00000019325","WASF3","ortholog_one2one","ENSMUSG00000029636","Wasf3","ortholog_one2one","ENSMMUG00000005055","WASF3","ortholog_one2one"
"ENSG00000132975","GPR12","ENSCJAG00000019338","GPR12","ortholog_one2one","ENSMUSG00000041468","Gpr12","ortholog_one2one","ENSMMUG00000060819","GPR12","ortholog_one2one"
"ENSG00000133083","DCLK1","ENSCJAG00000018203","DCLK1","ortholog_one2one","ENSMUSG00000027797","Dclk1","ortholog_one2one","ENSMMUG00000016791","DCLK1","ortholog_one2one"
"ENSG00000133101","CCNA1","ENSCJAG00000018144","CCNA1","ortholog_one2one","ENSMUSG00000027793","Ccna1","ortholog_one2one","ENSMMUG00000001178","CCNA1","ortholog_one2one"
"ENSG00000133103","COG6","ENSCJAG00000017833","COG6","ortholog_one2one","ENSMUSG00000027742","Cog6","ortholog_one2one","ENSMMUG00000004486","COG6","ortholog_one2one"
"ENSG00000133104","SPART","ENSCJAG00000044775","SPART","ortholog_one2one","ENSMUSG00000036580","Spart","ortholog_one2one","ENSMMUG00000001176","SPART","ortholog_one2one"
"ENSG00000133107","TRPC4","ENSCJAG00000017909","TRPC4","ortholog_one2one","ENSMUSG00000027748","Trpc4","ortholog_one2one","ENSMMUG00000030786","TRPC4","ortholog_one2one"
"ENSG00000133110","POSTN","ENSCJAG00000017968","POSTN","ortholog_one2one","ENSMUSG00000027750","Postn","ortholog_one2one","ENSMMUG00000012307","POSTN","ortholog_one2one"
"ENSG00000133111","RFXAP","ENSCJAG00000072585","RFXAP","ortholog_one2one","ENSMUSG00000036615","Rfxap","ortholog_one2one","ENSMMUG00000009913","RFXAP","ortholog_one2one"
"ENSG00000133119","RFC3","ENSCJAG00000018380","RFC3","ortholog_one2one","ENSMUSG00000033970","Rfc3","ortholog_one2one","ENSMMUG00000003371","RFC3","ortholog_one2one"
"ENSG00000133121","STARD13","ENSCJAG00000018399","STARD13","ortholog_one2one","ENSMUSG00000016128","Stard13","ortholog_one2one","ENSMMUG00000017052","STARD13","ortholog_one2one"
"ENSG00000133315","MACROD1","ENSCJAG00000018256","MACROD1","ortholog_one2one","ENSMUSG00000036278","Macrod1","ortholog_one2one","ENSMMUG00000056751","MACROD1","ortholog_one2one"
"ENSG00000133318","RTN3","ENSCJAG00000018422","RTN3","ortholog_one2one","ENSMUSG00000024758","Rtn3","ortholog_one2one","ENSMMUG00000015876","RTN3","ortholog_one2one"
"ENSG00000133597","ADCK2","ENSCJAG00000013509","ADCK2","ortholog_one2one","ENSMUSG00000046947","Adck2","ortholog_one2one","ENSMMUG00000015282","ADCK2","ortholog_one2one"
"ENSG00000133606","MKRN1","ENSCJAG00000013474","MKRN1","ortholog_one2one","ENSMUSG00000029922","Mkrn1","ortholog_one2one","ENSMMUG00000010420","MKRN1","ortholog_one2one"
"ENSG00000133612","AGAP3","ENSCJAG00000020349","AGAP3","ortholog_one2one","ENSMUSG00000023353","Agap3","ortholog_one2one","ENSMMUG00000009546","AGAP3","ortholog_one2one"
"ENSG00000133627","ACTR3B","ENSCJAG00000019650","ACTR3B","ortholog_one2one","ENSMUSG00000056367","Actr3b","ortholog_one2one","ENSMMUG00000018920","ACTR3B","ortholog_one2one"
"ENSG00000133640","LRRIQ1","ENSCJAG00000019445","LRRIQ1","ortholog_one2one","ENSMUSG00000019892","Lrriq1","ortholog_one2one","ENSMMUG00000016535","LRRIQ1","ortholog_one2one"
"ENSG00000133641","RLIG1","ENSCJAG00000019751","RLIG1","ortholog_one2one","ENSMUSG00000046567","Rlig1","ortholog_one2one","ENSMMUG00000015860","RLIG1","ortholog_one2one"
"ENSG00000133687","TMTC1","ENSCJAG00000042593","TMTC1","ortholog_one2one","ENSMUSG00000030306","Tmtc1","ortholog_one2one","ENSMMUG00000015817","TMTC1","ortholog_one2one"
"ENSG00000133703","KRAS","ENSCJAG00000044757","KRAS","ortholog_one2one","ENSMUSG00000030265","Kras","ortholog_one2one","ENSMMUG00000015381","KRAS","ortholog_one2one"
"ENSG00000133704","IPO8","ENSCJAG00000001057","IPO8","ortholog_one2one","ENSMUSG00000040029","Ipo8","ortholog_one2one","ENSMMUG00000001361","IPO8","ortholog_one2one"
"ENSG00000133731","IMPA1","ENSCJAG00000000425","IMPA1","ortholog_one2one","ENSMUSG00000027531","Impa1","ortholog_one2one","ENSMMUG00000002628","IMPA1","ortholog_one2one"
"ENSG00000133739","LRRCC1","ENSCJAG00000000393","LRRCC1","ortholog_one2one","ENSMUSG00000027550","Lrrcc1","ortholog_one2one","ENSMMUG00000006370","LRRCC1","ortholog_one2one"
"ENSG00000133740","E2F5","ENSCJAG00000000387","E2F5","ortholog_one2one","ENSMUSG00000027552","E2f5","ortholog_one2one","ENSMMUG00000006380","E2F5","ortholog_one2one"
"ENSG00000133742","CA1","ENSCJAG00000000373","","ortholog_one2one","ENSMUSG00000027556","Car1","ortholog_one2one","ENSMMUG00000014383","CA1","ortholog_one2one"
"ENSG00000133773","CCDC59","ENSCJAG00000019396","CCDC59","ortholog_one2one","ENSMUSG00000019897","Ccdc59","ortholog_one2one","ENSMMUG00000063005","CCDC59","ortholog_one2one"
"ENSG00000133789","SWAP70","ENSCJAG00000011252","SWAP70","ortholog_one2one","ENSMUSG00000031015","Swap70","ortholog_one2one","ENSMMUG00000009204","SWAP70","ortholog_one2one"
"ENSG00000133794","BMAL1","ENSCJAG00000010162","BMAL1","ortholog_one2one","ENSMUSG00000055116","Bmal1","ortholog_one2one","ENSMMUG00000009690","ARNTL","ortholog_one2one"
"ENSG00000133805","AMPD3","ENSCJAG00000011041","AMPD3","ortholog_one2one","ENSMUSG00000005686","Ampd3","ortholog_one2one","ENSMMUG00000015785","AMPD3","ortholog_one2one"
"ENSG00000133812","SBF2","ENSCJAG00000011147","SBF2","ortholog_one2one","ENSMUSG00000038371","Sbf2","ortholog_one2one","ENSMMUG00000009205","SBF2","ortholog_one2one"
"ENSG00000133816","MICAL2","ENSCJAG00000010368","MICAL2","ortholog_one2one","ENSMUSG00000038244","Mical2","ortholog_one2one","ENSMMUG00000020953","MICAL2","ortholog_one2one"
"ENSG00000133858","ZFC3H1","ENSCJAG00000001384","ZFC3H1","ortholog_one2one","ENSMUSG00000034163","Zfc3h1","ortholog_one2one","ENSMMUG00000020943","ZFC3H1","ortholog_one2one"
"ENSG00000133872","SARAF","ENSCJAG00000012289","SARAF","ortholog_one2one","ENSMUSG00000031532","Saraf","ortholog_one2one","ENSMMUG00000014143","SARAF","ortholog_one2one"
"ENSG00000133878","DUSP26","ENSCJAG00000007554","DUSP26","ortholog_one2one","ENSMUSG00000039661","Dusp26","ortholog_one2one","ENSMMUG00000051746","DUSP26","ortholog_one2one"
"ENSG00000133895","MEN1","ENSCJAG00000002716","MEN1","ortholog_one2one","ENSMUSG00000024947","Men1","ortholog_one2one","ENSMMUG00000031160","MEN1","ortholog_one2one"
"ENSG00000134014","ELP3","ENSCJAG00000015478","ELP3","ortholog_one2one","ENSMUSG00000022031","Elp3","ortholog_one2one","ENSMMUG00000005067","ELP3","ortholog_one2one"
"ENSG00000134020","PEBP4","ENSCJAG00000020158","PEBP4","ortholog_one2one","ENSMUSG00000022085","Pebp4","ortholog_one2one","ENSMMUG00000018345","PEBP4","ortholog_one2one"
"ENSG00000134283","PPHLN1","ENSCJAG00000017726","PPHLN1","ortholog_one2one","ENSMUSG00000036167","Pphln1","ortholog_one2one","ENSMMUG00000021735","PPHLN1","ortholog_one2one"
"ENSG00000134287","ARF3","ENSCJAG00000020800","ARF3","ortholog_one2one","ENSMUSG00000051853","Arf3","ortholog_one2one","ENSMMUG00000006971","ARF3","ortholog_one2one"
"ENSG00000134294","SLC38A2","ENSCJAG00000012956","SLC38A2","ortholog_one2one","ENSMUSG00000022462","Slc38a2","ortholog_one2one","ENSMMUG00000022359","SLC38A2","ortholog_one2one"
"ENSG00000134343","ANO3","ENSCJAG00000006285","ANO3","ortholog_one2one","ENSMUSG00000074968","Ano3","ortholog_one2one","ENSMMUG00000012924","ANO3","ortholog_one2one"
"ENSG00000134452","FBH1","ENSCJAG00000020531","FBH1","ortholog_one2one","ENSMUSG00000058594","Fbh1","ortholog_one2one","ENSMMUG00000015143","FBH1","ortholog_one2one"
"ENSG00000134453","RBM17","ENSCJAG00000020573","RBM17","ortholog_one2one","ENSMUSG00000037197","Rbm17","ortholog_one2one","ENSMMUG00000015152","RBM17","ortholog_one2one"
"ENSG00000134461","ANKRD16","ENSCJAG00000020527","ANKRD16","ortholog_one2one","ENSMUSG00000047909","Ankrd16","ortholog_one2one","ENSMMUG00000015141","ANKRD16","ortholog_one2one"
"ENSG00000134532","SOX5","ENSCJAG00000044866","SOX5","ortholog_one2one","ENSMUSG00000041540","Sox5","ortholog_one2one","ENSMMUG00000020370","SOX5","ortholog_one2one"
"ENSG00000134533","RERG","ENSCJAG00000021602","RERG","ortholog_one2one","ENSMUSG00000030222","Rerg","ortholog_one2one","ENSMMUG00000010460","RERG","ortholog_one2one"
"ENSG00000134539","KLRD1","ENSCJAG00000021669","KLRD1","ortholog_one2one","ENSMUSG00000030165","Klrd1","ortholog_one2one","ENSMMUG00000018298","KLRD1","ortholog_one2one"
"ENSG00000134627","PIWIL4","ENSCJAG00000004075","PIWIL4","ortholog_one2one","ENSMUSG00000036912","Piwil4","ortholog_one2one","ENSMMUG00000008965","PIWIL4","ortholog_one2one"
"ENSG00000134780","DAGLA","ENSCJAG00000019248","DAGLA","ortholog_one2one","ENSMUSG00000035735","Dagla","ortholog_one2one","ENSMMUG00000049301","DAGLA","ortholog_one2one"
"ENSG00000134809","TIMM10","ENSCJAG00000078357","TIMM10","ortholog_one2one","ENSMUSG00000027076","Timm10","ortholog_one2one","ENSMMUG00000051497","TIMM10","ortholog_one2one"
"ENSG00000134824","FADS2","ENSCJAG00000019168","FADS2","ortholog_one2one","ENSMUSG00000024665","Fads2","ortholog_one2one","ENSMMUG00000000327","FADS2","ortholog_one2one"
"ENSG00000134825","TMEM258","ENSCJAG00000019216","TMEM258","ortholog_one2one","ENSMUSG00000036372","Tmem258","ortholog_one2one","ENSMMUG00000006656","TMEM258","ortholog_one2one"
"ENSG00000134871","COL4A2","ENSCJAG00000014238","COL4A2","ortholog_one2one","ENSMUSG00000031503","Col4a2","ortholog_one2one","ENSMMUG00000022282","COL4A2","ortholog_one2one"
"ENSG00000134874","DZIP1","ENSCJAG00000003362","DZIP1","ortholog_one2one","ENSMUSG00000042156","Dzip1","ortholog_one2one","ENSMMUG00000005839","DZIP1","ortholog_one2one"
"ENSG00000134882","UBAC2","ENSCJAG00000020946","UBAC2","ortholog_one2one","ENSMUSG00000041765","Ubac2","ortholog_one2one","ENSMMUG00000012332","UBAC2","ortholog_one2one"
"ENSG00000134884","ARGLU1","ENSCJAG00000048586","ARGLU1","ortholog_one2one","ENSMUSG00000040459","Arglu1","ortholog_one2one","ENSMMUG00000051102","ARGLU1","ortholog_one2one"
"ENSG00000134900","TPP2","ENSCJAG00000020115","TPP2","ortholog_one2one","ENSMUSG00000041763","Tpp2","ortholog_one2one","ENSMMUG00000007247","TPP2","ortholog_one2one"
"ENSG00000134905","CARS2","ENSCJAG00000014187","CARS2","ortholog_one2one","ENSMUSG00000056228","Cars2","ortholog_one2one","ENSMMUG00000012666","CARS2","ortholog_one2one"
"ENSG00000134909","ARHGAP32","ENSCJAG00000009093","ARHGAP32","ortholog_one2one","ENSMUSG00000041444","Arhgap32","ortholog_one2one","ENSMMUG00000002963","ARHGAP32","ortholog_one2one"
"ENSG00000134910","STT3A","ENSCJAG00000008400","STT3A","ortholog_one2one","ENSMUSG00000032116","Stt3a","ortholog_one2one","ENSMMUG00000054773","STT3A","ortholog_one2one"
"ENSG00000134917","ADAMTS8","ENSCJAG00000009481","ADAMTS8","ortholog_one2one","ENSMUSG00000031994","Adamts8","ortholog_one2one","ENSMMUG00000003300","ADAMTS8","ortholog_one2one"
"ENSG00000134954","ETS1","ENSCJAG00000042683","ETS1","ortholog_one2one","ENSMUSG00000032035","Ets1","ortholog_one2one","ENSMMUG00000020706","ETS1","ortholog_one2one"
"ENSG00000134996","OSTF1","ENSCJAG00000012808","OSTF1","ortholog_one2one","ENSMUSG00000024725","Ostf1","ortholog_one2one","ENSMMUG00000010401","OSTF1","ortholog_one2one"
"ENSG00000135018","UBQLN1","ENSCJAG00000003609","UBQLN1","ortholog_one2one","ENSMUSG00000005312","Ubqln1","ortholog_one2one","ENSMMUG00000005024","UBQLN1","ortholog_one2one"
"ENSG00000135040","NAA35","ENSCJAG00000014933","NAA35","ortholog_one2one","ENSMUSG00000021555","Naa35","ortholog_one2one","ENSMMUG00000001898","NAA35","ortholog_one2one"
"ENSG00000135048","CEMIP2","ENSCJAG00000001452","CEMIP2","ortholog_one2one","ENSMUSG00000024754","Cemip2","ortholog_one2one","ENSMMUG00000002357","CEMIP2","ortholog_one2one"
"ENSG00000135049","AGTPBP1","ENSCJAG00000014822","AGTPBP1","ortholog_one2one","ENSMUSG00000021557","Agtpbp1","ortholog_one2one","ENSMMUG00000008801","AGTPBP1","ortholog_one2one"
"ENSG00000135052","GOLM1","ENSCJAG00000014995","GOLM1","ortholog_one2one","ENSMUSG00000021556","Golm1","ortholog_one2one","ENSMMUG00000001900","GOLM1","ortholog_one2one"
"ENSG00000135090","TAOK3","ENSCJAG00000009225","TAOK3","ortholog_one2one","ENSMUSG00000061288","Taok3","ortholog_one2one","ENSMMUG00000005099","TAOK3","ortholog_one2one"
"ENSG00000135093","USP30","ENSCJAG00000010157","USP30","ortholog_one2one","ENSMUSG00000029592","Usp30","ortholog_one2one","ENSMMUG00000039553","USP30","ortholog_one2one"
"ENSG00000135119","RNFT2","ENSCJAG00000009540","RNFT2","ortholog_one2one","ENSMUSG00000032850","Rnft2","ortholog_one2one","ENSMMUG00000001238","RNFT2","ortholog_one2one"
"ENSG00000135124","P2RX4","ENSCJAG00000001436","P2RX4","ortholog_one2one","ENSMUSG00000029470","P2rx4","ortholog_one2one","ENSMMUG00000003521","P2RX4","ortholog_one2one"
"ENSG00000135127","BICDL1","ENSCJAG00000008974","BICDL1","ortholog_one2one","ENSMUSG00000041609","Bicdl1","ortholog_one2one","ENSMMUG00000011209","BICDL1","ortholog_one2one"
"ENSG00000135144","DTX1","ENSCJAG00000037126","DTX1","ortholog_one2one","ENSMUSG00000029603","Dtx1","ortholog_one2one","ENSMMUG00000054690","DTX1","ortholog_one2one"
"ENSG00000135148","TRAFD1","ENSCJAG00000012271","TRAFD1","ortholog_one2one","ENSMUSG00000042726","Trafd1","ortholog_one2one","ENSMMUG00000005255","TRAFD1","ortholog_one2one"
"ENSG00000135185","TMEM243","ENSCJAG00000052886","TMEM243","ortholog_one2one","ENSMUSG00000079659","Tmem243","ortholog_one2one","ENSMMUG00000010785","TMEM243","ortholog_one2one"
"ENSG00000135205","CCDC146","ENSCJAG00000005976","CCDC146","ortholog_one2one","ENSMUSG00000064280","Ccdc146","ortholog_one2one","ENSMMUG00000006696","CCDC146","ortholog_one2one"
"ENSG00000135211","TMEM60","ENSCJAG00000006198","TMEM60","ortholog_one2one","ENSMUSG00000045435","Tmem60","ortholog_one2one","ENSMMUG00000009007","TMEM60","ortholog_one2one"
"ENSG00000135241","PNPLA8","ENSCJAG00000016680","PNPLA8","ortholog_one2one","ENSMUSG00000036257","Pnpla8","ortholog_one2one","ENSMMUG00000011831","PNPLA8","ortholog_one2one"
"ENSG00000135249","RINT1","ENSCJAG00000016090","RINT1","ortholog_one2one","ENSMUSG00000028999","Rint1","ortholog_one2one","ENSMMUG00000004298","RINT1","ortholog_one2one"
"ENSG00000135250","SRPK2","ENSCJAG00000016056","SRPK2","ortholog_one2one","ENSMUSG00000062604","Srpk2","ortholog_one2one","ENSMMUG00000022732","SRPK2","ortholog_one2one"
"ENSG00000135272","MDFIC","ENSCJAG00000062950","MDFIC","ortholog_one2one","ENSMUSG00000041390","Mdfic","ortholog_one2one","ENSMMUG00000019776","MDFIC","ortholog_one2one"
"ENSG00000135297","MTO1","ENSCJAG00000010003","MTO1","ortholog_one2one","ENSMUSG00000032342","Mto1","ortholog_one2one","ENSMMUG00000019270","MTO1","ortholog_one2one"
"ENSG00000135298","ADGRB3","ENSCJAG00000004137","ADGRB3","ortholog_one2one","ENSMUSG00000033569","Adgrb3","ortholog_one2one","ENSMMUG00000046092","ADGRB3","ortholog_one2one"
"ENSG00000135299","ANKRD6","ENSCJAG00000000878","ANKRD6","ortholog_one2one","ENSMUSG00000040183","Ankrd6","ortholog_one2one","ENSMMUG00000003462","ANKRD6","ortholog_one2one"
"ENSG00000135315","CEP162","ENSCJAG00000015177","CEP162","ortholog_one2one","ENSMUSG00000056919","Cep162","ortholog_one2one","ENSMMUG00000021072","CEP162","ortholog_one2one"
"ENSG00000135316","SYNCRIP","ENSCJAG00000015352","SYNCRIP","ortholog_one2one","ENSMUSG00000032423","Syncrip","ortholog_one2one","ENSMMUG00000012575","SYNCRIP","ortholog_one2one"
"ENSG00000135317","SNX14","ENSCJAG00000015255","SNX14","ortholog_one2one","ENSMUSG00000032422","Snx14","ortholog_one2one","ENSMMUG00000005446","SNX14","ortholog_one2one"
"ENSG00000135333","EPHA7","ENSCJAG00000001086","EPHA7","ortholog_one2one","ENSMUSG00000028289","Epha7","ortholog_one2one","ENSMMUG00000014867","EPHA7","ortholog_one2one"
"ENSG00000135334","AKIRIN2","ENSCJAG00000044443","AKIRIN2","ortholog_one2one","ENSMUSG00000028291","Akirin2","ortholog_one2one","ENSMMUG00000002824","AKIRIN2","ortholog_one2one"
"ENSG00000135336","ORC3","ENSCJAG00000000730","ORC3","ortholog_one2one","ENSMUSG00000040044","Orc3","ortholog_one2one","ENSMMUG00000002821","ORC3","ortholog_one2one"
"ENSG00000135338","LCA5","ENSCJAG00000046658","LCA5","ortholog_one2one","ENSMUSG00000032258","Lca5","ortholog_one2one","ENSMMUG00000004356","LCA5","ortholog_one2one"
"ENSG00000135341","MAP3K7","ENSCJAG00000001026","MAP3K7","ortholog_one2one","ENSMUSG00000028284","Map3k7","ortholog_one2one","ENSMMUG00000006512","MAP3K7","ortholog_one2one"
"ENSG00000135365","PHF21A","ENSCJAG00000011670","PHF21A","ortholog_one2one","ENSMUSG00000058318","Phf21a","ortholog_one2one","ENSMMUG00000002617","PHF21A","ortholog_one2one"
"ENSG00000135372","NAT10","ENSCJAG00000010585","NAT10","ortholog_one2one","ENSMUSG00000027185","Nat10","ortholog_one2one","ENSMMUG00000021646","NAT10","ortholog_one2one"
"ENSG00000135387","CAPRIN1","ENSCJAG00000010542","CAPRIN1","ortholog_one2one","ENSMUSG00000027184","Caprin1","ortholog_one2one","ENSMMUG00000021643","CAPRIN1","ortholog_one2one"
"ENSG00000135392","DNAJC14","ENSCJAG00000007817","DNAJC14","ortholog_one2one","ENSMUSG00000025354","Dnajc14","ortholog_one2one","ENSMMUG00000006293","DNAJC14","ortholog_one2one"
"ENSG00000135404","CD63","ENSCJAG00000007935","CD63","ortholog_one2one","ENSMUSG00000025351","Cd63","ortholog_one2one","ENSMMUG00000013232","CD63","ortholog_one2one"
"ENSG00000135407","AVIL","ENSCJAG00000006549","AVIL","ortholog_one2one","ENSMUSG00000025432","Avil","ortholog_one2one","ENSMMUG00000005319","AVIL","ortholog_one2one"
"ENSG00000135414","GDF11","ENSCJAG00000007914","GDF11","ortholog_one2one","ENSMUSG00000025352","Gdf11","ortholog_one2one","ENSMMUG00000006288","GDF11","ortholog_one2one"
"ENSG00000135423","GLS2","ENSCJAG00000010875","GLS2","ortholog_one2one","ENSMUSG00000044005","Gls2","ortholog_one2one","ENSMMUG00000000860","GLS2","ortholog_one2one"
"ENSG00000135424","ITGA7","ENSCJAG00000008045","ITGA7","ortholog_one2one","ENSMUSG00000025348","Itga7","ortholog_one2one","ENSMMUG00000013226","ITGA7","ortholog_one2one"
"ENSG00000135426","TESPA1","ENSCJAG00000019103","TESPA1","ortholog_one2one","ENSMUSG00000034833","Tespa1","ortholog_one2one","ENSMMUG00000016203","TESPA1","ortholog_one2one"
"ENSG00000135439","AGAP2","ENSCJAG00000006784","AGAP2","ortholog_one2one","ENSMUSG00000025422","Agap2","ortholog_one2one","ENSMMUG00000023690","AGAP2","ortholog_one2one"
"ENSG00000135446","CDK4","ENSCJAG00000006697","CDK4","ortholog_one2one","ENSMUSG00000006728","Cdk4","ortholog_one2one","ENSMMUG00000023694","CDK4","ortholog_one2one"
"ENSG00000135452","TSPAN31","ENSCJAG00000006760","TSPAN31","ortholog_one2one","ENSMUSG00000006736","Tspan31","ortholog_one2one","ENSMMUG00000023691","TSPAN31","ortholog_one2one"
"ENSG00000135454","B4GALNT1","ENSCJAG00000006905","B4GALNT1","ortholog_one2one","ENSMUSG00000006731","B4galnt1","ortholog_one2one","ENSMMUG00000001182","B4GALNT1","ortholog_one2one"
"ENSG00000135457","TFCP2","ENSCJAG00000017599","TFCP2","ortholog_one2one","ENSMUSG00000009733","Tfcp2","ortholog_one2one","ENSMMUG00000000152","TFCP2","ortholog_one2one"
"ENSG00000135469","COQ10A","ENSCJAG00000011319","COQ10A","ortholog_one2one","ENSMUSG00000039914","Coq10a","ortholog_one2one","ENSMMUG00000031834","COQ10A","ortholog_one2one"
"ENSG00000135472","FAIM2","ENSCJAG00000021045","FAIM2","ortholog_one2one","ENSMUSG00000023011","Faim2","ortholog_one2one","ENSMMUG00000022913","FAIM2","ortholog_one2one"
"ENSG00000135473","PAN2","ENSCJAG00000011141","PAN2","ortholog_one2one","ENSMUSG00000005682","Pan2","ortholog_one2one","ENSMMUG00000013482","PAN2","ortholog_one2one"
"ENSG00000135503","ACVR1B","ENSCJAG00000017891","ACVR1B","ortholog_one2one","ENSMUSG00000000532","Acvr1b","ortholog_one2one","ENSMMUG00000046877","ACVR1B","ortholog_one2one"
"ENSG00000135506","OS9","ENSCJAG00000006838","OS9","ortholog_one2one","ENSMUSG00000040462","Os9","ortholog_one2one","ENSMMUG00000020710","OS9","ortholog_one2one"
"ENSG00000135519","KCNH3","ENSCJAG00000020923","KCNH3","ortholog_one2one","ENSMUSG00000037579","Kcnh3","ortholog_one2one","ENSMMUG00000011097","KCNH3","ortholog_one2one"
"ENSG00000135521","LTV1","ENSCJAG00000019295","LTV1","ortholog_one2one","ENSMUSG00000019814","Ltv1","ortholog_one2one","ENSMMUG00000005348","LTV1","ortholog_one2one"
